"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MIEF2",0.996730146771412,-0.116537516364219,0.028,0.036,1
"IAH1",0.996779369622596,-0.268997438255675,0.224,0.273,1
"DPYSL2",0.996789919746994,-0.218201264123703,0.056,0.055,1
"HEIH",0.996790388918639,0.354046045970391,0.14,0.127,1
"GSDMB",0.99682345723316,-0.161336937944781,0.056,0.055,1
"ARNT",0.996933990268795,0.0525188086197981,0.121,0.127,1
"SIDT2",0.997203256933494,0.0904204477105901,0.093,0.091,1
"ZW10",0.997246769572871,0.352247337529352,0.075,0.073,1
"FADD",0.997339783561236,-0.186445948493776,0.131,0.164,1
"BECN1",0.997446715148542,0.0209183275623787,0.327,0.309,1
"LYPLA1",0.997546820564928,-0.181593765664453,0.364,0.4,1
"EIF1AD",0.997553355708302,-0.128697714973268,0.065,0.091,1
"GALE",0.997664989310039,0.337566206045198,0.103,0.091,1
"NUDT15",0.997687433657618,-0.103977365979899,0.065,0.073,1
"FAM169A",0.99775503000477,-0.0564039043194979,0.028,0.036,1
"SENP1",0.997793285922996,-0.118543049827425,0.065,0.073,1
"TRMT12",0.997830769925819,0.0237151198376289,0.056,0.055,1
"OTULINL",0.997895248533971,-0.13819696409574,0.206,0.218,1
"DYNLRB1",0.997971677624313,-0.0688810997086262,0.495,0.527,1
"TCEAL1",0.998082051543264,-0.0851382105571199,0.037,0.055,1
"SNHG21",0.998118053871205,0.352415412498494,0.047,0.036,1
"UBE2D3",0.998136852156308,-0.0403324246786125,0.869,0.891,1
"SMAD7",0.998168277722489,0.0328229779857656,0.075,0.073,1
"LONRF2",0.998268668975231,-0.0901111294843333,0.028,0.036,1
"SLC16A6",0.99828118712403,-0.0968129211675413,0.037,0.036,1
"USO1",0.998326783503786,-0.144565617550311,0.308,0.309,1
"AC073389.1",0.998347406559855,0.162734067317138,0.047,0.036,1
"METTL3",0.998412763858867,0.259871222324314,0.187,0.182,1
"EEF2K",0.99842120529721,0.234148325888601,0.047,0.036,1
"SAP25",0.998624186807549,-0.270620538359465,0.037,0.055,1
"JPX",0.998638720797094,-0.0341095216953868,0.29,0.291,1
"TMEM191C",0.998694532032212,0.0357152525329552,0.056,0.073,1
"CPQ",0.998705132776987,-0.259782870250329,0.056,0.073,1
"RAB11FIP2",0.99886478211496,-0.126112822709664,0.112,0.127,1
"UBFD1",0.998879334169528,-0.117651480937988,0.112,0.127,1
"MEAK7",0.998881135408019,-0.146767268925776,0.028,0.036,1
"KDM4B",0.999063298022254,-0.162493419871791,0.168,0.2,1
"HEBP1",0.999168687941238,0.110714931828004,0.14,0.127,1
"TRMT2A",0.999169431874954,-0.00202053249487988,0.262,0.273,1
"ZNF771",0.999234433033587,-0.235823728747667,0.028,0.036,1
"NFYA",0.999331172035381,-0.0694638127710556,0.103,0.109,1
"KLHL9",0.999361202879335,-0.051057984304042,0.14,0.145,1
"SMARCAD1",0.999372077965662,-0.0739593201835029,0.15,0.145,1
"UBE2Q2",0.999474380212225,0.0110323744939378,0.215,0.2,1
"HIST1H2AL",0.99948847182551,0.386430842692036,0.121,0.109,1
"CLN8",0.99958381750961,-0.124895168793086,0.037,0.036,1
"MAP10",0.999720388476417,-0.177829196274411,0.056,0.073,1
"TRMT5",0.999764564100652,-0.114617817943616,0.075,0.091,1
"ZNF236-DT",0.999769649565106,0.189385830271778,0.084,0.073,1
"RPF2",0.999812095216904,0.0713644374338602,0.112,0.109,1
"OCEL1",0.999991539795606,0.347900501458382,0.14,0.109,1
"A1CF",1,0,0,0,1
"A2ML1",1,0,0,0,1
"A2ML1-AS1",1,0,0,0,1
"A2ML1-AS2",1,0,0,0,1
"A3GALT2",1,0,0,0,1
"A4GALT",1,0,0,0,1
"A4GNT",1,0,0,0,1
"AADAC",1,0,0,0,1
"AADACL2",1,0,0,0,1
"AADACL2-AS1",1,0,0,0,1
"AADACL3",1,0,0,0,1
"AADACL4",1,0,0,0,1
"AADAT",1,0,0,0,1
"AANAT",1,0,0,0,1
"AARD",1,0,0,0,1
"AATBC",1,0,0,0,1
"AATK",1,0,0,0,1
"ABALON",1,0,0,0,1
"ABCA1",1,0,0,0,1
"ABCA12",1,0,0,0,1
"ABCA13",1,0,0,0,1
"ABCA4",1,0,0,0,1
"ABCA8",1,0,0,0,1
"ABCA9",1,0,0,0,1
"ABCA9-AS1",1,0,0,0,1
"ABCB1",1,0,0,0,1
"ABCB11",1,0,0,0,1
"ABCB4",1,0,0,0,1
"ABCB5",1,0,0,0,1
"ABCC11",1,0,0,0,1
"ABCC12",1,0,0,0,1
"ABCC2",1,0,0,0,1
"ABCC3",1,0,0,0,1
"ABCC5-AS1",1,0,0,0,1
"ABCC6",1,0,0,0,1
"ABCC8",1,0,0,0,1
"ABCC9",1,0,0,0,1
"ABCG2",1,0,0,0,1
"ABCG4",1,0,0,0,1
"ABCG5",1,0,0,0,1
"ABCG8",1,0,0,0,1
"ABHD1",1,0,0,0,1
"ABHD12B",1,0,0,0,1
"ABHD15-AS1",1,0,0,0,1
"ABHD16B",1,0,0,0,1
"ABI3BP",1,0,0,0,1
"ABLIM3",1,0,0,0,1
"ABRA",1,0,0,0,1
"AC000032.1",1,0,0,0,1
"AC000036.1",1,0,0,0,1
"AC000050.1",1,0,0,0,1
"AC000058.1",1,0,0,0,1
"AC000061.1",1,0,0,0,1
"AC000065.1",1,0,0,0,1
"AC000065.2",1,0,0,0,1
"AC000067.1",1,0,0,0,1
"AC000068.1",1,0,0,0,1
"AC000068.2",1,0,0,0,1
"AC000068.3",1,0,0,0,1
"AC000072.1",1,0,0,0,1
"AC000082.1",1,0,0,0,1
"AC000099.1",1,0,0,0,1
"AC000113.1",1,0,0,0,1
"AC000120.1",1,0,0,0,1
"AC000123.1",1,0,0,0,1
"AC000124.1",1,0,0,0,1
"AC000372.1",1,0,0,0,1
"AC000403.1",1,0,0,0,1
"AC001226.1",1,0,0,0,1
"AC002044.1",1,0,0,0,1
"AC002056.2",1,0,0,0,1
"AC002057.1",1,0,0,0,1
"AC002057.2",1,0,0,0,1
"AC002059.1",1,0,0,0,1
"AC002064.1",1,0,0,0,1
"AC002064.2",1,0,0,0,1
"AC002066.1",1,0,0,0,1
"AC002069.2",1,0,0,0,1
"AC002070.1",1,0,0,0,1
"AC002072.1",1,0,0,0,1
"AC002074.1",1,0,0,0,1
"AC002074.2",1,0,0,0,1
"AC002076.1",1,0,0,0,1
"AC002091.1",1,0,0,0,1
"AC002094.2",1,0,0,0,1
"AC002094.4",1,0,0,0,1
"AC002101.1",1,0,0,0,1
"AC002115.1",1,0,0,0,1
"AC002128.1",1,0,0,0,1
"AC002128.2",1,0,0,0,1
"AC002306.1",1,0,0,0,1
"AC002310.2",1,0,0,0,1
"AC002331.1",1,0,0,0,1
"AC002347.1",1,0,0,0,1
"AC002347.2",1,0,0,0,1
"AC002351.1",1,0,0,0,1
"AC002368.1",1,0,0,0,1
"AC002375.1",1,0,0,0,1
"AC002378.1",1,0,0,0,1
"AC002383.1",1,0,0,0,1
"AC002386.1",1,0,0,0,1
"AC002398.1",1,0,0,0,1
"AC002398.2",1,0,0,0,1
"AC002401.1",1,0,0,0,1
"AC002401.2",1,0,0,0,1
"AC002401.3",1,0,0,0,1
"AC002401.4",1,0,0,0,1
"AC002407.1",1,0,0,0,1
"AC002428.1",1,0,0,0,1
"AC002428.2",1,0,0,0,1
"AC002429.2",1,0,0,0,1
"AC002451.1",1,0,0,0,1
"AC002454.1",1,0,0,0,1
"AC002456.1",1,0,0,0,1
"AC002458.1",1,0,0,0,1
"AC002460.1",1,0,0,0,1
"AC002460.2",1,0,0,0,1
"AC002463.1",1,0,0,0,1
"AC002464.1",1,0,0,0,1
"AC002465.1",1,0,0,0,1
"AC002465.2",1,0,0,0,1
"AC002470.1",1,0,0,0,1
"AC002472.1",1,0,0,0,1
"AC002480.1",1,0,0,0,1
"AC002480.2",1,0,0,0,1
"AC002511.1",1,0,0,0,1
"AC002511.2",1,0,0,0,1
"AC002519.1",1,0,0,0,1
"AC002529.1",1,0,0,0,1
"AC002542.6",1,0,0,0,1
"AC002546.1",1,0,0,0,1
"AC002550.1",1,0,0,0,1
"AC002550.2",1,0,0,0,1
"AC002551.1",1,0,0,0,1
"AC002553.1",1,0,0,0,1
"AC002558.2",1,0,0,0,1
"AC002563.1",1,0,0,0,1
"AC003001.1",1,0,0,0,1
"AC003005.2",1,0,0,0,1
"AC003009.1",1,0,0,0,1
"AC003035.1",1,0,0,0,1
"AC003035.2",1,0,0,0,1
"AC003043.1",1,0,0,0,1
"AC003043.2",1,0,0,0,1
"AC003044.1",1,0,0,0,1
"AC003070.1",1,0,0,0,1
"AC003070.2",1,0,0,0,1
"AC003077.1",1,0,0,0,1
"AC003084.1",1,0,0,0,1
"AC003086.1",1,0,0,0,1
"AC003087.1",1,0,0,0,1
"AC003092.1",1,0,0,0,1
"AC003092.2",1,0,0,0,1
"AC003093.1",1,0,0,0,1
"AC003098.1",1,0,0,0,1
"AC003101.1",1,0,0,0,1
"AC003101.2",1,0,0,0,1
"AC003659.1",1,0,0,0,1
"AC003666.1",1,0,0,0,1
"AC003682.1",1,0,0,0,1
"AC003684.1",1,0,0,0,1
"AC003685.1",1,0,0,0,1
"AC003687.1",1,0,0,0,1
"AC003688.2",1,0,0,0,1
"AC003950.1",1,0,0,0,1
"AC003956.1",1,0,0,0,1
"AC003958.2",1,0,0,0,1
"AC003965.1",1,0,0,0,1
"AC003965.2",1,0,0,0,1
"AC003973.1",1,0,0,0,1
"AC003975.1",1,0,0,0,1
"AC003982.1",1,0,0,0,1
"AC003984.1",1,0,0,0,1
"AC003985.1",1,0,0,0,1
"AC003986.1",1,0,0,0,1
"AC003986.2",1,0,0,0,1
"AC003986.3",1,0,0,0,1
"AC003988.1",1,0,0,0,1
"AC003991.1",1,0,0,0,1
"AC003991.2",1,0,0,0,1
"AC003992.1",1,0,0,0,1
"AC004000.1",1,0,0,0,1
"AC004009.1",1,0,0,0,1
"AC004012.1",1,0,0,0,1
"AC004014.1",1,0,0,0,1
"AC004023.1",1,0,0,0,1
"AC004034.1",1,0,0,0,1
"AC004047.1",1,0,0,0,1
"AC004052.1",1,0,0,0,1
"AC004053.1",1,0,0,0,1
"AC004054.1",1,0,0,0,1
"AC004063.1",1,0,0,0,1
"AC004066.2",1,0,0,0,1
"AC004067.1",1,0,0,0,1
"AC004069.1",1,0,0,0,1
"AC004076.2",1,0,0,0,1
"AC004080.1",1,0,0,0,1
"AC004080.17",1,0,0,0,1
"AC004080.2",1,0,0,0,1
"AC004080.4",1,0,0,0,1
"AC004083.1",1,0,0,0,1
"AC004112.1",1,0,0,0,1
"AC004129.3",1,0,0,0,1
"AC004147.1",1,0,0,0,1
"AC004147.2",1,0,0,0,1
"AC004147.3",1,0,0,0,1
"AC004147.5",1,0,0,0,1
"AC004156.1",1,0,0,0,1
"AC004158.1",1,0,0,0,1
"AC004160.1",1,0,0,0,1
"AC004160.2",1,0,0,0,1
"AC004217.1",1,0,0,0,1
"AC004221.1",1,0,0,0,1
"AC004223.2",1,0,0,0,1
"AC004223.4",1,0,0,0,1
"AC004231.1",1,0,0,0,1
"AC004231.3",1,0,0,0,1
"AC004232.1",1,0,0,0,1
"AC004233.1",1,0,0,0,1
"AC004233.2",1,0,0,0,1
"AC004233.3",1,0,0,0,1
"AC004241.2",1,0,0,0,1
"AC004241.3",1,0,0,0,1
"AC004241.4",1,0,0,0,1
"AC004253.2",1,0,0,0,1
"AC004257.1",1,0,0,0,1
"AC004263.1",1,0,0,0,1
"AC004408.1",1,0,0,0,1
"AC004415.1",1,0,0,0,1
"AC004448.1",1,0,0,0,1
"AC004448.2",1,0,0,0,1
"AC004448.3",1,0,0,0,1
"AC004448.5",1,0,0,0,1
"AC004449.1",1,0,0,0,1
"AC004461.2",1,0,0,0,1
"AC004464.1",1,0,0,0,1
"AC004466.2",1,0,0,0,1
"AC004466.3",1,0,0,0,1
"AC004470.1",1,0,0,0,1
"AC004471.1",1,0,0,0,1
"AC004471.2",1,0,0,0,1
"AC004477.2",1,0,0,0,1
"AC004485.1",1,0,0,0,1
"AC004522.3",1,0,0,0,1
"AC004522.4",1,0,0,0,1
"AC004522.5",1,0,0,0,1
"AC004528.1",1,0,0,0,1
"AC004528.2",1,0,0,0,1
"AC004540.2",1,0,0,0,1
"AC004542.1",1,0,0,0,1
"AC004542.2",1,0,0,0,1
"AC004543.1",1,0,0,0,1
"AC004549.1",1,0,0,0,1
"AC004551.1",1,0,0,0,1
"AC004554.2",1,0,0,0,1
"AC004584.1",1,0,0,0,1
"AC004584.3",1,0,0,0,1
"AC004590.1",1,0,0,0,1
"AC004593.1",1,0,0,0,1
"AC004593.2",1,0,0,0,1
"AC004593.3",1,0,0,0,1
"AC004594.1",1,0,0,0,1
"AC004596.1",1,0,0,0,1
"AC004597.1",1,0,0,0,1
"AC004637.1",1,0,0,0,1
"AC004672.1",1,0,0,0,1
"AC004672.2",1,0,0,0,1
"AC004674.1",1,0,0,0,1
"AC004687.3",1,0,0,0,1
"AC004690.2",1,0,0,0,1
"AC004691.1",1,0,0,0,1
"AC004692.2",1,0,0,0,1
"AC004702.1",1,0,0,0,1
"AC004704.1",1,0,0,0,1
"AC004706.1",1,0,0,0,1
"AC004706.3",1,0,0,0,1
"AC004707.1",1,0,0,0,1
"AC004771.2",1,0,0,0,1
"AC004771.3",1,0,0,0,1
"AC004771.4",1,0,0,0,1
"AC004771.5",1,0,0,0,1
"AC004775.1",1,0,0,0,1
"AC004784.1",1,0,0,0,1
"AC004801.3",1,0,0,0,1
"AC004801.4",1,0,0,0,1
"AC004801.5",1,0,0,0,1
"AC004801.6",1,0,0,0,1
"AC004816.1",1,0,0,0,1
"AC004816.2",1,0,0,0,1
"AC004817.1",1,0,0,0,1
"AC004817.2",1,0,0,0,1
"AC004817.4",1,0,0,0,1
"AC004817.5",1,0,0,0,1
"AC004825.2",1,0,0,0,1
"AC004825.3",1,0,0,0,1
"AC004828.1",1,0,0,0,1
"AC004828.2",1,0,0,0,1
"AC004830.2",1,0,0,0,1
"AC004832.1",1,0,0,0,1
"AC004832.4",1,0,0,0,1
"AC004832.5",1,0,0,0,1
"AC004834.1",1,0,0,0,1
"AC004835.1",1,0,0,0,1
"AC004837.2",1,0,0,0,1
"AC004837.3",1,0,0,0,1
"AC004837.4",1,0,0,0,1
"AC004846.1",1,0,0,0,1
"AC004847.1",1,0,0,0,1
"AC004852.2",1,0,0,0,1
"AC004862.1",1,0,0,0,1
"AC004863.1",1,0,0,0,1
"AC004869.1",1,0,0,0,1
"AC004869.2",1,0,0,0,1
"AC004870.2",1,0,0,0,1
"AC004870.3",1,0,0,0,1
"AC004870.4",1,0,0,0,1
"AC004875.1",1,0,0,0,1
"AC004879.1",1,0,0,0,1
"AC004882.1",1,0,0,0,1
"AC004882.2",1,0,0,0,1
"AC004882.3",1,0,0,0,1
"AC004884.2",1,0,0,0,1
"AC004888.1",1,0,0,0,1
"AC004895.1",1,0,0,0,1
"AC004900.1",1,0,0,0,1
"AC004906.1",1,0,0,0,1
"AC004908.1",1,0,0,0,1
"AC004908.3",1,0,0,0,1
"AC004917.1",1,0,0,0,1
"AC004920.1",1,0,0,0,1
"AC004921.1",1,0,0,0,1
"AC004921.2",1,0,0,0,1
"AC004923.4",1,0,0,0,1
"AC004930.1",1,0,0,0,1
"AC004936.1",1,0,0,0,1
"AC004941.1",1,0,0,0,1
"AC004943.1",1,0,0,0,1
"AC004943.3",1,0,0,0,1
"AC004944.1",1,0,0,0,1
"AC004946.1",1,0,0,0,1
"AC004946.2",1,0,0,0,1
"AC004947.1",1,0,0,0,1
"AC004947.3",1,0,0,0,1
"AC004948.1",1,0,0,0,1
"AC004969.1",1,0,0,0,1
"AC004973.1",1,0,0,0,1
"AC004975.2",1,0,0,0,1
"AC004982.1",1,0,0,0,1
"AC004988.1",1,0,0,0,1
"AC004990.1",1,0,0,0,1
"AC004994.1",1,0,0,0,1
"AC005005.3",1,0,0,0,1
"AC005005.4",1,0,0,0,1
"AC005006.1",1,0,0,0,1
"AC005008.2",1,0,0,0,1
"AC005009.1",1,0,0,0,1
"AC005009.2",1,0,0,0,1
"AC005013.1",1,0,0,0,1
"AC005014.2",1,0,0,0,1
"AC005014.3",1,0,0,0,1
"AC005014.4",1,0,0,0,1
"AC005019.2",1,0,0,0,1
"AC005021.1",1,0,0,0,1
"AC005034.2",1,0,0,0,1
"AC005034.3",1,0,0,0,1
"AC005034.4",1,0,0,0,1
"AC005040.2",1,0,0,0,1
"AC005041.3",1,0,0,0,1
"AC005042.2",1,0,0,0,1
"AC005046.1",1,0,0,0,1
"AC005050.1",1,0,0,0,1
"AC005050.2",1,0,0,0,1
"AC005052.2",1,0,0,0,1
"AC005062.1",1,0,0,0,1
"AC005064.1",1,0,0,0,1
"AC005071.1",1,0,0,0,1
"AC005072.1",1,0,0,0,1
"AC005081.1",1,0,0,0,1
"AC005082.1",1,0,0,0,1
"AC005082.2",1,0,0,0,1
"AC005083.1",1,0,0,0,1
"AC005086.2",1,0,0,0,1
"AC005089.1",1,0,0,0,1
"AC005090.1",1,0,0,0,1
"AC005091.1",1,0,0,0,1
"AC005096.1",1,0,0,0,1
"AC005100.2",1,0,0,0,1
"AC005104.1",1,0,0,0,1
"AC005104.3",1,0,0,0,1
"AC005144.1",1,0,0,0,1
"AC005153.1",1,0,0,0,1
"AC005154.3",1,0,0,0,1
"AC005154.4",1,0,0,0,1
"AC005160.1",1,0,0,0,1
"AC005162.1",1,0,0,0,1
"AC005162.2",1,0,0,0,1
"AC005162.3",1,0,0,0,1
"AC005165.1",1,0,0,0,1
"AC005165.3",1,0,0,0,1
"AC005180.1",1,0,0,0,1
"AC005180.2",1,0,0,0,1
"AC005197.1",1,0,0,0,1
"AC005208.1",1,0,0,0,1
"AC005209.1",1,0,0,0,1
"AC005220.1",1,0,0,0,1
"AC005224.1",1,0,0,0,1
"AC005224.3",1,0,0,0,1
"AC005225.1",1,0,0,0,1
"AC005225.2",1,0,0,0,1
"AC005225.3",1,0,0,0,1
"AC005229.4",1,0,0,0,1
"AC005229.5",1,0,0,0,1
"AC005232.1",1,0,0,0,1
"AC005234.1",1,0,0,0,1
"AC005234.2",1,0,0,0,1
"AC005237.1",1,0,0,0,1
"AC005244.2",1,0,0,0,1
"AC005252.4",1,0,0,0,1
"AC005253.1",1,0,0,0,1
"AC005253.2",1,0,0,0,1
"AC005256.1",1,0,0,0,1
"AC005258.2",1,0,0,0,1
"AC005261.2",1,0,0,0,1
"AC005261.3",1,0,0,0,1
"AC005262.2",1,0,0,0,1
"AC005264.1",1,0,0,0,1
"AC005277.1",1,0,0,0,1
"AC005277.2",1,0,0,0,1
"AC005280.1",1,0,0,0,1
"AC005280.2",1,0,0,0,1
"AC005281.1",1,0,0,0,1
"AC005291.1",1,0,0,0,1
"AC005291.2",1,0,0,0,1
"AC005293.1",1,0,0,0,1
"AC005301.2",1,0,0,0,1
"AC005303.1",1,0,0,0,1
"AC005304.1",1,0,0,0,1
"AC005304.2",1,0,0,0,1
"AC005304.3",1,0,0,0,1
"AC005307.1",1,0,0,0,1
"AC005323.1",1,0,0,0,1
"AC005323.2",1,0,0,0,1
"AC005324.1",1,0,0,0,1
"AC005324.2",1,0,0,0,1
"AC005324.5",1,0,0,0,1
"AC005329.1",1,0,0,0,1
"AC005329.2",1,0,0,0,1
"AC005329.3",1,0,0,0,1
"AC005330.1",1,0,0,0,1
"AC005332.2",1,0,0,0,1
"AC005332.3",1,0,0,0,1
"AC005332.7",1,0,0,0,1
"AC005339.1",1,0,0,0,1
"AC005342.1",1,0,0,0,1
"AC005342.2",1,0,0,0,1
"AC005343.1",1,0,0,0,1
"AC005343.4",1,0,0,0,1
"AC005344.1",1,0,0,0,1
"AC005355.1",1,0,0,0,1
"AC005358.1",1,0,0,0,1
"AC005358.2",1,0,0,0,1
"AC005379.1",1,0,0,0,1
"AC005381.1",1,0,0,0,1
"AC005383.1",1,0,0,0,1
"AC005387.1",1,0,0,0,1
"AC005387.2",1,0,0,0,1
"AC005391.1",1,0,0,0,1
"AC005392.1",1,0,0,0,1
"AC005392.2",1,0,0,0,1
"AC005392.3",1,0,0,0,1
"AC005394.1",1,0,0,0,1
"AC005400.1",1,0,0,0,1
"AC005410.2",1,0,0,0,1
"AC005414.1",1,0,0,0,1
"AC005476.2",1,0,0,0,1
"AC005479.1",1,0,0,0,1
"AC005479.2",1,0,0,0,1
"AC005480.1",1,0,0,0,1
"AC005481.1",1,0,0,0,1
"AC005482.1",1,0,0,0,1
"AC005486.1",1,0,0,0,1
"AC005487.1",1,0,0,0,1
"AC005495.2",1,0,0,0,1
"AC005498.1",1,0,0,0,1
"AC005498.2",1,0,0,0,1
"AC005518.1",1,0,0,0,1
"AC005520.3",1,0,0,0,1
"AC005520.5",1,0,0,0,1
"AC005522.1",1,0,0,0,1
"AC005523.1",1,0,0,0,1
"AC005529.1",1,0,0,0,1
"AC005532.1",1,0,0,0,1
"AC005534.1",1,0,0,0,1
"AC005538.1",1,0,0,0,1
"AC005538.3",1,0,0,0,1
"AC005544.1",1,0,0,0,1
"AC005544.2",1,0,0,0,1
"AC005548.1",1,0,0,0,1
"AC005549.1",1,0,0,0,1
"AC005550.1",1,0,0,0,1
"AC005550.2",1,0,0,0,1
"AC005551.1",1,0,0,0,1
"AC005552.1",1,0,0,0,1
"AC005580.1",1,0,0,0,1
"AC005586.2",1,0,0,0,1
"AC005592.1",1,0,0,0,1
"AC005592.2",1,0,0,0,1
"AC005594.1",1,0,0,0,1
"AC005597.1",1,0,0,0,1
"AC005599.1",1,0,0,0,1
"AC005606.1",1,0,0,0,1
"AC005606.2",1,0,0,0,1
"AC005609.1",1,0,0,0,1
"AC005609.2",1,0,0,0,1
"AC005609.3",1,0,0,0,1
"AC005609.4",1,0,0,0,1
"AC005609.5",1,0,0,0,1
"AC005614.1",1,0,0,0,1
"AC005616.1",1,0,0,0,1
"AC005618.2",1,0,0,0,1
"AC005618.3",1,0,0,0,1
"AC005618.4",1,0,0,0,1
"AC005625.1",1,0,0,0,1
"AC005632.5",1,0,0,0,1
"AC005670.1",1,0,0,0,1
"AC005674.1",1,0,0,0,1
"AC005682.2",1,0,0,0,1
"AC005692.1",1,0,0,0,1
"AC005692.2",1,0,0,0,1
"AC005692.3",1,0,0,0,1
"AC005695.1",1,0,0,0,1
"AC005695.2",1,0,0,0,1
"AC005695.3",1,0,0,0,1
"AC005696.1",1,0,0,0,1
"AC005696.2",1,0,0,0,1
"AC005696.3",1,0,0,0,1
"AC005696.4",1,0,0,0,1
"AC005697.2",1,0,0,0,1
"AC005697.3",1,0,0,0,1
"AC005699.1",1,0,0,0,1
"AC005702.5",1,0,0,0,1
"AC005703.1",1,0,0,0,1
"AC005703.2",1,0,0,0,1
"AC005703.3",1,0,0,0,1
"AC005703.4",1,0,0,0,1
"AC005703.7",1,0,0,0,1
"AC005722.3",1,0,0,0,1
"AC005722.4",1,0,0,0,1
"AC005725.1",1,0,0,0,1
"AC005726.2",1,0,0,0,1
"AC005726.4",1,0,0,0,1
"AC005726.5",1,0,0,0,1
"AC005730.2",1,0,0,0,1
"AC005730.3",1,0,0,0,1
"AC005736.1",1,0,0,0,1
"AC005736.2",1,0,0,0,1
"AC005740.3",1,0,0,0,1
"AC005740.5",1,0,0,0,1
"AC005746.1",1,0,0,0,1
"AC005746.2",1,0,0,0,1
"AC005746.3",1,0,0,0,1
"AC005753.1",1,0,0,0,1
"AC005753.2",1,0,0,0,1
"AC005753.3",1,0,0,0,1
"AC005757.1",1,0,0,0,1
"AC005759.1",1,0,0,0,1
"AC005772.1",1,0,0,0,1
"AC005772.2",1,0,0,0,1
"AC005774.2",1,0,0,0,1
"AC005775.1",1,0,0,0,1
"AC005776.2",1,0,0,0,1
"AC005786.2",1,0,0,0,1
"AC005786.3",1,0,0,0,1
"AC005789.1",1,0,0,0,1
"AC005790.1",1,0,0,0,1
"AC005803.1",1,0,0,0,1
"AC005808.1",1,0,0,0,1
"AC005821.1",1,0,0,0,1
"AC005821.2",1,0,0,0,1
"AC005823.1",1,0,0,0,1
"AC005823.2",1,0,0,0,1
"AC005828.1",1,0,0,0,1
"AC005828.2",1,0,0,0,1
"AC005828.3",1,0,0,0,1
"AC005828.4",1,0,0,0,1
"AC005828.5",1,0,0,0,1
"AC005832.1",1,0,0,0,1
"AC005837.4",1,0,0,0,1
"AC005840.2",1,0,0,0,1
"AC005840.4",1,0,0,0,1
"AC005841.1",1,0,0,0,1
"AC005845.1",1,0,0,0,1
"AC005863.1",1,0,0,0,1
"AC005865.2",1,0,0,0,1
"AC005871.1",1,0,0,0,1
"AC005871.2",1,0,0,0,1
"AC005884.1",1,0,0,0,1
"AC005884.2",1,0,0,0,1
"AC005888.1",1,0,0,0,1
"AC005899.1",1,0,0,0,1
"AC005899.3",1,0,0,0,1
"AC005899.6",1,0,0,0,1
"AC005901.1",1,0,0,0,1
"AC005906.2",1,0,0,0,1
"AC005906.3",1,0,0,0,1
"AC005908.2",1,0,0,0,1
"AC005908.3",1,0,0,0,1
"AC005909.1",1,0,0,0,1
"AC005909.2",1,0,0,0,1
"AC005911.1",1,0,0,0,1
"AC005912.2",1,0,0,0,1
"AC005914.1",1,0,0,0,1
"AC005920.2",1,0,0,0,1
"AC005920.3",1,0,0,0,1
"AC005920.4",1,0,0,0,1
"AC005921.2",1,0,0,0,1
"AC005921.4",1,0,0,0,1
"AC005954.1",1,0,0,0,1
"AC005954.2",1,0,0,0,1
"AC005962.1",1,0,0,0,1
"AC005972.3",1,0,0,0,1
"AC005993.1",1,0,0,0,1
"AC005996.1",1,0,0,0,1
"AC005998.1",1,0,0,0,1
"AC005999.1",1,0,0,0,1
"AC005999.2",1,0,0,0,1
"AC006001.2",1,0,0,0,1
"AC006003.1",1,0,0,0,1
"AC006004.1",1,0,0,0,1
"AC006007.1",1,0,0,0,1
"AC006008.1",1,0,0,0,1
"AC006013.1",1,0,0,0,1
"AC006017.1",1,0,0,0,1
"AC006019.1",1,0,0,0,1
"AC006019.2",1,0,0,0,1
"AC006019.3",1,0,0,0,1
"AC006026.3",1,0,0,0,1
"AC006027.1",1,0,0,0,1
"AC006033.2",1,0,0,0,1
"AC006037.1",1,0,0,0,1
"AC006040.1",1,0,0,0,1
"AC006041.1",1,0,0,0,1
"AC006041.2",1,0,0,0,1
"AC006042.1",1,0,0,0,1
"AC006042.4",1,0,0,0,1
"AC006043.1",1,0,0,0,1
"AC006055.1",1,0,0,0,1
"AC006058.1",1,0,0,0,1
"AC006058.2",1,0,0,0,1
"AC006058.3",1,0,0,0,1
"AC006059.4",1,0,0,0,1
"AC006059.5",1,0,0,0,1
"AC006062.1",1,0,0,0,1
"AC006063.1",1,0,0,0,1
"AC006063.2",1,0,0,0,1
"AC006063.3",1,0,0,0,1
"AC006063.4",1,0,0,0,1
"AC006064.1",1,0,0,0,1
"AC006064.2",1,0,0,0,1
"AC006064.3",1,0,0,0,1
"AC006064.5",1,0,0,0,1
"AC006065.3",1,0,0,0,1
"AC006065.4",1,0,0,0,1
"AC006076.1",1,0,0,0,1
"AC006111.1",1,0,0,0,1
"AC006111.2",1,0,0,0,1
"AC006111.3",1,0,0,0,1
"AC006112.1",1,0,0,0,1
"AC006115.2",1,0,0,0,1
"AC006116.11",1,0,0,0,1
"AC006116.4",1,0,0,0,1
"AC006116.5",1,0,0,0,1
"AC006116.6",1,0,0,0,1
"AC006116.9",1,0,0,0,1
"AC006130.1",1,0,0,0,1
"AC006130.3",1,0,0,0,1
"AC006144.2",1,0,0,0,1
"AC006145.1",1,0,0,0,1
"AC006146.1",1,0,0,0,1
"AC006148.1",1,0,0,0,1
"AC006148.2",1,0,0,0,1
